Date,strategy,block,ticker,weight,tradable,mve_gamma,optimizer_success,optimizer_message,allocation_method
2005-01-07,gaussian,1,INGA.AS,0.040991206925813206,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,ISP.MI,0.037975211154375951,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,JPM,0.038236430534502944,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,LLOY.L,0.037650829546406334,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,MS,0.036330579329974286,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,NWG.L,0.038198122757804195,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,PNC,0.039354653118452501,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,SAN.MC,0.042675789382509072,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,STAN.L,0.039816871873352241,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,UBSG.SW,0.043708307383017717,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,UCG.MI,0.061585332145830049,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,USB,0.043417740081694384,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,gaussian,1,WFC,0.037449713579903898,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,8308.T,0.035929113905575058,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,8316.T,0.036197068418905909,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,BAC,0.032567643827483089,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,BARC.L,0.029787133044550235,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,BBVA.MC,0.040169796935188795,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,BNP.PA,0.040516517562392398,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,C,0.044905621508832039,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,CBK.DE,0.040088556080875776,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,DBK.DE,0.040112192027569618,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,GLE.PA,0.038458282970515886,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,GS,0.038481954932239409,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,HSBA.L,0.03981244756988514,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,INGA.AS,0.038646300317427537,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,ISP.MI,0.039925888868025047,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,JPM,0.040827843065567193,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,LLOY.L,0.040714335416353317,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,MS,0.036571320713481389,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,NWG.L,0.039880044082327107,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,PNC,0.040270534945709383,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,SAN.MC,0.039557295230109493,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,STAN.L,0.065624482303496282,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,UBSG.SW,0.041044611432071457,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,UCG.MI,0.03854350017953749,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,USB,0.04177258853059157,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,gaussian,1,WFC,0.039594926131289482,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,8308.T,0.010428729529738414,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,8316.T,0.01,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,BAC,0.036400212713771321,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
