Date,strategy,block,ticker,weight,tradable,mve_gamma,optimizer_success,optimizer_message,allocation_method
2005-01-04,polynomial,1,JPM,0.032829986662501677,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-04,polynomial,1,LLOY.L,0.046219498978385613,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-04,polynomial,1,MS,0.033154754023497136,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-04,polynomial,1,NWG.L,0.04708065197258967,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-04,polynomial,1,PNC,0.034017438073186405,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-04,polynomial,1,SAN.MC,0.040972248484970296,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-04,polynomial,1,STAN.L,0.036824182239728727,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-04,polynomial,1,UBSG.SW,0.050143593998318199,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-04,polynomial,1,UCG.MI,0.03328914605999591,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-04,polynomial,1,USB,0.03592508434104464,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-04,polynomial,1,WFC,0.035268149922170873,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,8308.T,0.034769202817265921,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,8316.T,0.037467000017495061,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,BAC,0.024294687512753488,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,BARC.L,0.067087146488896188,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,BBVA.MC,0.0610241007852107,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,BNP.PA,0.059778436706857563,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,C,0.01,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,CBK.DE,0.01,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,DBK.DE,0.019316251727463887,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,GLE.PA,0.030874192391465216,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,GS,0.067344453920058028,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,HSBA.L,0.034890456521011026,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,INGA.AS,0.044563626237754228,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,ISP.MI,0.01,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,JPM,0.070000000000000007,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,LLOY.L,0.032207570796387419,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,MS,0.055361872474171292,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,NWG.L,0.046937687824307628,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,PNC,0.03670875364034587,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,SAN.MC,0.016675797041183466,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,STAN.L,0.03875053346193047,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,UBSG.SW,0.026475911462955054,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,UCG.MI,0.064507940705700373,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,USB,0.030964377466787041,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-05,polynomial,1,WFC,0.070000000000000007,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,8308.T,0.016946610910779883,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,8316.T,0.050422022538884434,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,BAC,0.057906247816153875,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,BARC.L,0.05312961238412528,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,BBVA.MC,0.053360280910364252,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,BNP.PA,0.040239449646962175,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,C,0.03352345064020415,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,CBK.DE,0.01,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,DBK.DE,0.01,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,GLE.PA,0.030054321123070521,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,GS,0.023089856053884347,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,HSBA.L,0.055046955896858582,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,INGA.AS,0.050134039553133808,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,ISP.MI,0.034809123153802329,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,JPM,0.042723376426415757,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,LLOY.L,0.058266761172329359,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,MS,0.01,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,NWG.L,0.054600802378861876,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,PNC,0.041623195659008391,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,SAN.MC,0.053419507033508007,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,STAN.L,0.047087112980289378,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,UBSG.SW,0.05705765642759901,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,UCG.MI,0.01,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,USB,0.056414562956275824,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-06,polynomial,1,WFC,0.050145054337489017,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,8308.T,0.027806738286410476,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,8316.T,0.033788822310336544,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,BAC,0.03982638454554456,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,BARC.L,0.01,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,BBVA.MC,0.050843933102750524,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,BNP.PA,0.047604565700768056,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,C,0.044453429119276675,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,CBK.DE,0.044254352848920028,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,DBK.DE,0.04859067004163127,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,GLE.PA,0.01,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,GS,0.046031497768340326,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,HSBA.L,0.044546566893575293,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,INGA.AS,0.040318276199103345,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,ISP.MI,0.047556360289417926,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,JPM,0.040594618071719726,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,LLOY.L,0.046987600872464022,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,MS,0.045420280106491531,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,NWG.L,0.014961107279546894,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,PNC,0.04504326721158787,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,SAN.MC,0.036728610746113347,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,STAN.L,0.045216027953128415,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,UBSG.SW,0.036229459051258586,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,UCG.MI,0.070000000000000007,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,USB,0.031840849615015224,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-07,polynomial,1,WFC,0.051356581986599384,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,8308.T,0.01,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,8316.T,0.01,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,BAC,0.01,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,BARC.L,0.01,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,BBVA.MC,0.012937587362559552,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,BNP.PA,0.019098142712378974,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,C,0.029447531425887824,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,CBK.DE,0.01845576152014243,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,DBK.DE,0.04527787470142472,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,GLE.PA,0.070000000000000007,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,GS,0.058896260413303425,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,HSBA.L,0.070000000000000007,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,INGA.AS,0.01,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,ISP.MI,0.039633496842528954,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,JPM,0.04833412267040213,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,LLOY.L,0.055247365996489273,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,MS,0.070000000000000007,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,NWG.L,0.070000000000000007,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,PNC,0.0268848601177821,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,SAN.MC,0.065319711106956474,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,STAN.L,0.03630762117987868,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,UBSG.SW,0.026001493052671659,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,UCG.MI,0.064665884715906091,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,USB,0.053492286181687665,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-10,polynomial,1,WFC,0.070000000000000007,False,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
